,link,category,name,is_save
202,https://vkusvill.ru/goods/musaka-100938.html,Готовая еда,мусака,1
203,https://vkusvill.ru/goods/myaso-po-frantsuzski-iz-indeyki-98673.html,Готовая еда,мясо по-французски из индейки,1
204,https://vkusvill.ru/goods/nabor-onigiri-s-krabovym-myasom-imitatsiya-filadelfiya-s-soevym-sousom-104898.html,Готовая еда,набор онигири с крабовым мясом имитация  филадельфия с соевым соусом,1
205,https://vkusvill.ru/goods/plov-s-kuritsey-28799.html,Готовая еда,плов с курицей,1
206,https://vkusvill.ru/goods/nalistniki-konvertiki-s-syrnym-kremom-i-malinovoy-nachinkoy-105834.html,Готовая еда,налистники конвертики с сырным кремом и малиновой начинкой,1
207,https://vkusvill.ru/goods/ogurtsy-bitye-po-koreyski-72842.html,Готовая еда,огурцы битые по-корейски,1
208,https://vkusvill.ru/goods/okorochka-kurinye-zapechennye-s-medom-i-gorchitsey-400-g-97314.html,Готовая еда,окорочка куриные запеченные с медом и горчицей,1
209,https://vkusvill.ru/goods/oladi-iz-tykvy-99858.html,Готовая еда,оладьи из тыквы,1
210,https://vkusvill.ru/goods/oladi-na-kefire-7-sht-98700.html,Готовая еда,оладьи на кефире,1
211,https://vkusvill.ru/goods/oladi-pechenochnye-300-g-69649.html,Готовая еда,оладьи печеночные,1
212,https://vkusvill.ru/goods/oladi-s-sousom-klubnika-i-bazilik-88866.html,Готовая еда,оладьи с соусом клубника и базилик,1
213,https://vkusvill.ru/goods/omlet-belkovyy-s-kurinym-file-ovoshchami-i-myagkim-syrom-52515.html,Готовая еда,омлет белковый с куриным филе овощами и мягким сыром,1
214,https://vkusvill.ru/goods/omlet-zapechennyy-s-mussom-iz-file-lososya-48193.html,Готовая еда,омлет запеченный с муссом из филе лосося,1
215,https://vkusvill.ru/goods/onigiri-krabovyy-v-souse-spaysi-85210.html,Готовая еда,онигири крабовый в соусе спайси,1
216,https://vkusvill.ru/goods/onigiri-filadelfiya-70530.html,Готовая еда,онигири филадельфия,1
217,https://vkusvill.ru/goods/onigiri-s-tuntsom-99333.html,Готовая еда,онигири с тунцом,1
218,https://vkusvill.ru/goods/onigiri-s-krabom-81777.html,Готовая еда,онигири с крабом,1
219,https://vkusvill.ru/goods/onigiri-s-krevetkami-ebi-chili-43006.html,Готовая еда,онигири с креветками эби чили,1
220,https://vkusvill.ru/goods/onigiri-s-krevetkoy-76931.html,Готовая еда,онигири с креветкой,1
221,https://vkusvill.ru/goods/onigiri-s-semgoy-kholodnogo-kopcheniya-88407.html,Готовая еда,онигири с семгой холодного копчения,1
222,https://vkusvill.ru/goods/panini-s-kopcheno-varenoy-kuritsey-brusnichnym-konfi-i-shpinatom-98523.html,Готовая еда,панини с копчено-вареной курицей брусничным конфи и шпинатом,1
223,https://vkusvill.ru/goods/panini-s-kuritsey-gril-motsarelloy-i-ogurechnym-relishem-kafe-91179.html,Готовая еда,панини с курицей-гриль моцареллой и огуречным релишем кафе,1
224,https://vkusvill.ru/goods/pasta-alfredo-s-gribami-88198.html,Готовая еда,паста альфредо с грибами,1
225,https://vkusvill.ru/goods/sous-boloneze-68623.html,Особое питание,соус болоньезе,1
226,https://vkusvill.ru/goods/pasta-karbonara-72531.html,Готовая еда,паста карбонара,1
227,https://vkusvill.ru/goods/pasta-orzo-s-krevetkami-78100.html,Готовая еда,паста орзо с креветками,1
228,https://vkusvill.ru/goods/pasta-orzo-s-kurinymi-frikadelkami-98052.html,Готовая еда,паста орзо с куриными фрикадельками,1
229,https://vkusvill.ru/goods/pasta-ptitim-po-vostochnomu-s-kuritsey-102512.html,Готовая еда,паста птитим по-восточному с курицей,1
230,https://vkusvill.ru/goods/pasta-tortiloni-s-syrom-feta-i-aromatnymi-travami-92807.html,Готовая еда,паста тортильони с сыром фета и ароматными травами,1
231,https://vkusvill.ru/goods/pasta-s-kuritsey-gril-i-slivochno-tomatnym-sousom-34120.html,Готовая еда,паста с курицей гриль и сливочно-томатным соусом,1
232,https://vkusvill.ru/goods/pasta-s-lososem-v-slivochnom-souse-30220.html,Готовая еда,паста с лососем в сливочном соусе,1
233,https://vkusvill.ru/goods/pasta-s-file-morskogo-grebeshka-100715.html,Готовая еда,паста с филе морского гребешка,1
234,https://vkusvill.ru/goods/pashtet-iz-krasnoy-fasoli-s-gribami-22802.html,Готовая еда,паштет из красной фасоли с грибами,1
235,https://vkusvill.ru/goods/pashtet-iz-chechevitsy-24824.html,Готовая еда,паштет из чечевицы,1
236,https://vkusvill.ru/goods/pelmeni-otvarnye-s-kuritsey-68684.html,Готовая еда,пельмени отварные с курицей,1
237,https://vkusvill.ru/goods/pechenochnyy-pirog-s-morkovyu-86806.html,Готовая еда,печеночный пирог с морковью,1
238,https://vkusvill.ru/goods/pechen-govyazhya-po-stroganovski-s-gribami-97095.html,Готовая еда,печень говяжья по-строгановски с грибами,1
239,https://vkusvill.ru/goods/pechen-zharenaya-s-lukom-s-grechkoy-100821.html,Готовая еда,печень жареная с луком с гречкой,1
240,https://vkusvill.ru/goods/pirog-galeta-s-kartofelem-i-bekonom-93848.html,Готовая еда,пирог галета с картофелем и беконом,1
241,https://vkusvill.ru/goods/pirog-dve-nachinki-tvorog-zelen-yaytso-zelenyy-luk-105479.html,Готовая еда,пирог две начинки творог зеленьяйцо зеленый лук,1
242,https://vkusvill.ru/goods/pirog-s-semgoy-brokkoli-i-brynzoy-61281.html,Готовая еда,пирог с семгой брокколи и брынзой,1
243,https://vkusvill.ru/goods/pirog-tatarskiy-elesh-s-kuritsey-i-kartofelem-88301.html,Готовая еда,пирог татарский элеш с курицей и картофелем,1
244,https://vkusvill.ru/goods/pirogi-po-koreyski-s-myasom-21158.html,Готовая еда,пироги по-корейски с мясом,1
245,https://vkusvill.ru/goods/pirozhki-kuritsa-tomat-syr-2-sht-80705.html,Готовая еда,пирожки курица томат сыр,1
246,https://vkusvill.ru/goods/pirozhki-postnye-s-vishney-90-g-2-sht-43331.html,Готовая еда,пирожки постные с вишней,1
247,https://vkusvill.ru/goods/pirozhki-s-myasom-140-g-2-sht-44581.html,Готовая еда,пирожки с мясом,1
248,https://vkusvill.ru/goods/pirozhok-s-myasom-45g-kafe-54421.html,Готовая еда,пирожок с мясом  кафе,1
249,https://vkusvill.ru/goods/pitstsa-margarita-350-g-66710.html,Готовая еда,пицца маргарита,1
250,https://vkusvill.ru/goods/pitstsa-kuritsa-griby-teriyaki-okhlazhdennaya-78866.html,Готовая еда,пицца курица грибы терияки охлажденная,1
251,https://vkusvill.ru/goods/pitstsa-chiken-pesto-okhlazhdennaya-61333.html,Готовая еда,пицца чикен песто охлажденная,1
252,https://vkusvill.ru/goods/poket-sendvich-s-vetchinoy-i-syrom-chedder-105049.html,Готовая еда,покет-сэндвич с ветчиной и сыром чеддер,1
253,https://vkusvill.ru/goods/pokhlebka-gribnaya-24796.html,Готовая еда,похлебка грибная,1
254,https://vkusvill.ru/goods/rasstegai-s-lososem-i-paltusom-120-g-2-sht-46828.html,Готовая еда,расстегаи с лососем и палтусом,1
255,https://vkusvill.ru/goods/rzhanoy-panini-s-kuritsey-s-sousom-remulad-i-salatom-iz-seldereya-kafe-81329.html,Готовая еда,ржаной панини с курицей с соусом ремулад и салатом из сельдерея кафе,1
256,https://vkusvill.ru/goods/rikotniki-shokoladnye-62730.html,Готовая еда,рикотники шоколадные,1
257,https://vkusvill.ru/goods/ris-po-tayski-18354.html,Готовая еда,рис по-тайски,1
258,https://vkusvill.ru/goods/ris-aziatskiy-s-krevetkami-argentinskimi-i-ovoshchami-50070.html,Готовая еда,рис азиатский с креветками аргентинскими и овощами,1
259,https://vkusvill.ru/goods/ris-zhasmin-28616.html,Особое питание,рис жасмин,1
260,https://vkusvill.ru/goods/ris-s-kurinoy-brizolyu-67492.html,Готовая еда,рис с куриной бризолью,1
261,https://vkusvill.ru/goods/roll-maki-s-dalnevostochnoy-nerkoy-106631.html,Готовая еда,ролл маки с дальневосточной неркой,1
262,https://vkusvill.ru/goods/roll-simfoniya-klassiki-s-syemgoy-i-tvorozhnym-syrom-106628.html,Готовая еда,ролл симфония классики с сёмгой и творожным сыром,1
263,https://vkusvill.ru/goods/roll-nori-s-krabovymi-palochkami-101885.html,Готовая еда,ролл нори с крабовыми палочками,1
264,https://vkusvill.ru/goods/roll-simfoniya-s-semgoy-65382.html,Готовая еда,ролл симфония с семгой,1
265,https://vkusvill.ru/goods/roll-filadelfiya-46648.html,Готовая еда,ролл филадельфия,1
266,https://vkusvill.ru/goods/roll-s-krabom-i-krevetkoy-96048.html,Готовая еда,ролл с крабом и креветкой,1
267,https://vkusvill.ru/goods/roll-s-ogurtsom-61150.html,Готовая еда,ролл с огурцом,1
268,https://vkusvill.ru/goods/roll-s-krevetkoy-i-semgoy-65383.html,Готовая еда,ролл с креветкой и семгой,1
269,https://vkusvill.ru/goods/kanada-roll-258151.html,Готовая еда,канада ролл,1
270,https://vkusvill.ru/goods/roll-s-lososem-51823.html,Готовая еда,ролл с лососем,1
271,https://vkusvill.ru/goods/rolly-filadelfiya-s-file-semgi-i-rechnogo-ugrya-76626.html,Готовая еда,роллы филадельфия с филе семги и речного угря,1
272,https://vkusvill.ru/goods/rolly-futomaki-s-krevetkoy-105837.html,Готовая еда,роллы футомаки с креветкой,1
273,https://vkusvill.ru/goods/rolly-s-opalennym-file-foreli-i-krabovymi-palochkami-97831.html,Готовая еда,роллы с опаленным филе форели и крабовыми палочками,1
274,https://vkusvill.ru/goods/ruletiki-iz-baklazhanov-s-syrnoy-nachinkoy-57597.html,Готовая еда,рулетики из баклажанов с сырной начинкой,1
275,https://vkusvill.ru/goods/ruletiki-iz-kurinoy-vetchiny-s-syrom-93379.html,Готовая еда,рулетики из куриной ветчины с сыром,1
276,https://vkusvill.ru/goods/salat-boul-s-govyadinoy-i-myatoy-po-vetnamski-100547.html,Готовая еда,салат боул с говядиной и мятой по-вьетнамски,1
277,https://vkusvill.ru/goods/salat-vinegret-600-g-71616.html,Готовая еда,салат винегрет,1
278,https://vkusvill.ru/goods/salat-gnezdo-glukharya-s-kopchenoy-kuritsey-260-g-102450.html,Готовая еда,салат гнездо глухаря с копченой курицей,1
279,https://vkusvill.ru/goods/salat-granatovyy-braslet-70195.html,Готовая еда,салат гранатовый браслет,1
